,store,sido,gungu,store_address,_merge
875,경포대점,강원도,강릉시,강원도 강릉시 경포로 489-6(안현동),both
876,내곡동점,강원도,강릉시,강원도 강릉시 관대길 70,both
877,노암점,강원도,강릉시,강원도 강릉시 노가니길 1(노암동),both
878,도립대점,강원도,강릉시,강원도 강릉시  주문진읍 연주로 261-1,both
879,주문진점,강원도,강릉시,강원도 강릉시 주문진읍 주문로 117,both
880,포남동점,강원도,강릉시,강원도 강릉시 포남동 강릉대로527번길 15,both
881,포남로얄점,강원도,강릉시,강원도 강릉시 경강로 2265(포남동),both
882,강상점,경기도,양평군,경기도 양평군 강상면 병산리69-12,both
883,양동점,경기도,양평군,경기도 양평군 양동면 양동시장길 6-5,both
884,양수리점,경기도,양평군,경기도 양평군 양서면 양수로150번길 9-2,both
885,양평동부점,경기도,양평군,경기도 양평군 양평읍 시민로 30,both
886,양평옥천점,경기도,양평군,"경기도 양평군 옥천면 북부길9번길, 5",both
887,양평용문점,경기도,양평군,경기도 양평군 용문면 용문로 359,both
888,양평점,경기도,양평군,경기도 양평군 양평읍 중앙로167번길62,both
889,지평점,경기도,양평군,경기도 양평군 지평면 지평의병로 96,both
890,강상점,경기도,양평군,경기도 양평군 강상면 병산리69-12,both
891,양동점,경기도,양평군,경기도 양평군 양동면 양동시장길 6-5,both
892,양수리점,경기도,양평군,경기도 양평군 양서면 양수로150번길 9-2,both
893,양평동부점,경기도,양평군,경기도 양평군 양평읍 시민로 30,both
894,양평옥천점,경기도,양평군,"경기도 양평군 옥천면 북부길9번길, 5",both
895,양평용문점,경기도,양평군,경기도 양평군 용문면 용문로 359,both
896,양평점,경기도,양평군,경기도 양평군 양평읍 중앙로167번길62,both
897,지평점,경기도,양평군,경기도 양평군 지평면 지평의병로 96,both
898,강선점,경기도,고양시,경기도 고양시일산서구 강선로 67번지 유원상가 103호,both
899,건영점,경기도,고양시,경기도 고양시일산서구 성저로 110번지,both
900,고양동점,경기도,고양시,경기도 고양시덕양구 혜음로 68-11,both
901,관산점,경기도,고양시,경기도 고양시덕양구 통일로802번길 71,both
902,능곡점,경기도,고양시,경기도 고양시덕양구 토당로78번길 7-10(토당동),both
903,대명점,경기도,고양시,경기도 고양시일산서구 호수로 838번지 22,both
904,동아점,경기도,고양시,경기도 고양시일산동구 강송로 196 동아아파트상가 1-3,both
905,무원삼보점,경기도,고양시,경기도 고양시덕양구 화신로 31 무원마을 삼보상가 102,both
906,문촌점,경기도,고양시,경기도 고양시일산서구 대산로 183,both
907,삼송리점,경기도,고양시,경기도 고양시덕양구 삼송로193길 1-2,both
908,샘터점,경기도,고양시,경기도 고양시덕양구 화신로 73 D상가 103호,both
909,성석점,경기도,고양시,경기도 고양시일산동구 고봉로 616(성석동),both
910,신원당점,경기도,고양시,경기도 고양시덕양구 고양대로1384 19-23 동문상가 1층 ,both
911,은빛점,경기도,고양시,경기도 고양시덕양구 화중로130번길 5-19,both
912,중산점,경기도,고양시,경기도 고양시일산동구 탄중로 416 상가 109,both
913,탄현점,경기도,고양시,경기도 고양시일산서구 탄현로 74,both
914,후곡점,경기도,고양시,경기도 고양시일산서구 강선로 142 태영상가 107,both
915,흰돌점,경기도,고양시,경기도 고양시일산동구 일산로 11  ,both
916,강선점,경기도,고양시,경기도 고양시일산서구 강선로 67번지 유원상가 103호,both
917,건영점,경기도,고양시,경기도 고양시일산서구 성저로 110번지,both
918,고양동점,경기도,고양시,경기도 고양시덕양구 혜음로 68-11,both
919,관산점,경기도,고양시,경기도 고양시덕양구 통일로802번길 71,both
920,능곡점,경기도,고양시,경기도 고양시덕양구 토당로78번길 7-10(토당동),both
921,대명점,경기도,고양시,경기도 고양시일산서구 호수로 838번지 22,both
922,동아점,경기도,고양시,경기도 고양시일산동구 강송로 196 동아아파트상가 1-3,both
923,무원삼보점,경기도,고양시,경기도 고양시덕양구 화신로 31 무원마을 삼보상가 102,both
924,문촌점,경기도,고양시,경기도 고양시일산서구 대산로 183,both
925,삼송리점,경기도,고양시,경기도 고양시덕양구 삼송로193길 1-2,both
926,샘터점,경기도,고양시,경기도 고양시덕양구 화신로 73 D상가 103호,both
927,성석점,경기도,고양시,경기도 고양시일산동구 고봉로 616(성석동),both
928,신원당점,경기도,고양시,경기도 고양시덕양구 고양대로1384 19-23 동문상가 1층 ,both
929,은빛점,경기도,고양시,경기도 고양시덕양구 화중로130번길 5-19,both
930,중산점,경기도,고양시,경기도 고양시일산동구 탄중로 416 상가 109,both
931,탄현점,경기도,고양시,경기도 고양시일산서구 탄현로 74,both
932,후곡점,경기도,고양시,경기도 고양시일산서구 강선로 142 태영상가 107,both
933,흰돌점,경기도,고양시,경기도 고양시일산동구 일산로 11  ,both
934,강진점,전라남도,강진군,전라남도 강진군 강진읍 탐진로 76-1,both
935,강진점,전라남도,강진군,전라남도 강진군 강진읍 탐진로 76-1,both
936,강화1점,인천광역시,강화군,인천광역시 강화군 강화읍 강화대로403번길 5,both
937,강화2점,인천광역시,강화군,인천광역시 강화군 강화읍 남산리 39-1,both
938,온수리점,인천광역시,강화군,인천광역시 강화군 길상면 온수리 547-1,both
939,강화1점,인천광역시,강화군,인천광역시 강화군 강화읍 강화대로403번길 5,both
940,강화2점,인천광역시,강화군,인천광역시 강화군 강화읍 남산리 39-1,both
941,온수리점,인천광역시,강화군,인천광역시 강화군 길상면 온수리 547-1,both
942,거모점,경기도,시흥시,경기도 시흥시 거모동 1753-6 105호,both
943,매화동점,경기도,시흥시,경기도 시흥시 매화1로 21,both
944,목감점,경기도,시흥시,경기도 시흥시 동서로 1095,both
945,배곧신도시1점,경기도,시흥시,경기도 시흥시 배곧4로 32-13 102호,both
946,시화3점,경기도,시흥시,"경기도 시흥시 정왕2동 57-3, 한일상가 109호",both
947,시화5점,경기도,시흥시,경기도 시흥시 역전로 427 세종상가 104,both
948,시화6점,경기도,시흥시,경기도 시흥시 정왕동 1847 청솔아파트 상가 104호,both
949,시화7점,경기도,시흥시,"경기도 시흥시 정왕4동 정왕신길로49번길 37,109(서해APT상가)",both
950,시화8점,경기도,시흥시,경기도 시흥시 정왕동 정왕대로266번길 6 금강아파트 상가 108호,both
951,시화지구점,경기도,시흥시,경기도 시흥시 봉우재로 13(정왕동),both
952,신천은행점,경기도,시흥시,경기도 시흥시 신천동 781-22,both
953,연성점,경기도,시흥시,"경기도 시흥시 인선길 100, 107호(장곡동, 연성프라자)",both
954,은행택지점,경기도,시흥시,"경기도 시흥시 은행로 107 상가-1202(은행동, 대우3차)",both
955,파인힐(공단점),경기도,시흥시,경기도 시흥시 마유로 226 120호,both
956,거모점,경기도,시흥시,경기도 시흥시 거모동 1753-6 105호,both
957,매화동점,경기도,시흥시,경기도 시흥시 매화1로 21,both
958,목감점,경기도,시흥시,경기도 시흥시 동서로 1095,both
959,배곧신도시1점,경기도,시흥시,경기도 시흥시 배곧4로 32-13 102호,both
960,시화3점,경기도,시흥시,"경기도 시흥시 정왕2동 57-3, 한일상가 109호",both
961,시화5점,경기도,시흥시,경기도 시흥시 역전로 427 세종상가 104,both
962,시화6점,경기도,시흥시,경기도 시흥시 정왕동 1847 청솔아파트 상가 104호,both
963,시화7점,경기도,시흥시,"경기도 시흥시 정왕4동 정왕신길로49번길 37,109(서해APT상가)",both
964,시화8점,경기도,시흥시,경기도 시흥시 정왕동 정왕대로266번길 6 금강아파트 상가 108호,both
965,시화지구점,경기도,시흥시,경기도 시흥시 봉우재로 13(정왕동),both
966,신천은행점,경기도,시흥시,경기도 시흥시 신천동 781-22,both
967,연성점,경기도,시흥시,"경기도 시흥시 인선길 100, 107호(장곡동, 연성프라자)",both
968,은행택지점,경기도,시흥시,"경기도 시흥시 은행로 107 상가-1202(은행동, 대우3차)",both
969,파인힐(공단점),경기도,시흥시,경기도 시흥시 마유로 226 120호,both
970,거제상동점,경상남도,거제시,"경상남도 거제시 상동1길 15-9(상동동, 320동 103호)",both
971,고현점,경상남도,거제시,경상남도 거제시 신현읍 고현리 799-12,both
972,옥포1점,경상남도,거제시,경상남도 거제시 옥포로 280,both
973,장평점,경상남도,거제시,"경상남도 거제시 장평3로7길 58(장평동, 1층)",both
974,거제상동점,경상남도,거제시,"경상남도 거제시 상동1길 15-9(상동동, 320동 103호)",both
975,고현점,경상남도,거제시,경상남도 거제시 신현읍 고현리 799-12,both
976,옥포1점,경상남도,거제시,경상남도 거제시 옥포로 280,both
977,장평점,경상남도,거제시,"경상남도 거제시 장평3로7길 58(장평동, 1층)",both
978,거진점,강원도,고성군,강원도 고성군 거진읍 거탄진로 129-1,both
979,대진점,강원도,고성군,강원도 고성군 현내면 한나루로 112-1,both
980,송지호점,강원도,고성군,강원도 고성군 죽왕면 동해대로 5902,both
981,거진점,강원도,고성군,강원도 고성군 거진읍 거탄진로 129-1,both
982,대진점,강원도,고성군,강원도 고성군 현내면 한나루로 112-1,both
983,송지호점,강원도,고성군,강원도 고성군 죽왕면 동해대로 5902,both
984,거창점,경상남도,거창군,경상남도 거창군 거창읍 중앙로 52-1,both
985,거창점,경상남도,거창군,경상남도 거창군 거창읍 중앙로 52-1,both
986,건천점,경상북도,경주시,"경상북도 경주시 건천읍 내서로 1126, 101",both
987,금장점,경상북도,경주시,경상북도 경주시 현곡면 금장리 410 삼성APT상가 나동 103,both
988,동천점,경상북도,경주시,경상북도 경주시 탈해로47번길 6-4,both
989,북부점(경주),경상북도,경주시,경상북도 경주시 동부동 75-8,both
990,성건점,경상북도,경주시,경상북도 경주시 성건동 625-8,both
991,안강점,경상북도,경주시,경상북도 경주시 안강읍 비화원로 117,both
992,용강점,경상북도,경주시,경상북도 경주시 승삼1길 6-10,both
993,중앙점(경주),경상북도,경주시,경상북도 경주시 노동동 236-1,both
994,충효점,경상북도,경주시,경상북도 경주시 충효중앙길 65(충효동),both
995,황성점,경상북도,경주시,경상북도 경주시 용담로92번길 43-4,both
996,건천점,경상북도,경주시,"경상북도 경주시 건천읍 내서로 1126, 101",both
997,금장점,경상북도,경주시,경상북도 경주시 현곡면 금장리 410 삼성APT상가 나동 103,both
998,동천점,경상북도,경주시,경상북도 경주시 탈해로47번길 6-4,both
999,북부점(경주),경상북도,경주시,경상북도 경주시 동부동 75-8,both
1000,성건점,경상북도,경주시,경상북도 경주시 성건동 625-8,both
1001,안강점,경상북도,경주시,경상북도 경주시 안강읍 비화원로 117,both
1002,용강점,경상북도,경주시,경상북도 경주시 승삼1길 6-10,both
1003,중앙점(경주),경상북도,경주시,경상북도 경주시 노동동 236-1,both
1004,충효점,경상북도,경주시,경상북도 경주시 충효중앙길 65(충효동),both
1005,황성점,경상북도,경주시,경상북도 경주시 용담로92번길 43-4,both
