,store,sido,gungu,store_address,_merge
882,금호점,서울특별시,성동구,서울 성동구 금호동4가 128,both
883,마장점,서울특별시,성동구,서울특별시 성동구 마장로 299 (마장동) ,both
884,성수2점,서울특별시,성동구,서울 성동구 성수1가2동 13-78,both
885,옥수점,서울특별시,성동구,서울 성동구 옥수동 243 2층,both
886,왕십리행운점,서울특별시,성동구,"서울특별시 성동구 마장로 137 (상왕십리동, 텐즈힐) 403동 1층 121호",both
887,용답답십리역점(cafe2),서울특별시,성동구,서울 성동구 용답동 56-11번지 1층,both
888,행당점,서울특별시,성동구,서울 성동구 행당1동 292-50,both
889,안산선부점,경기도,안산시,경기도 안산시 단원구 선부로 165 (선부동) 1층 101호,both
890,고잔신도시점,경기도,안산시,"경기도 안산시 상록구 해양1로 15 (사동, 안산고잔6차 104,105호",both
891,본오상록수점,경기도,안산시,경기도 안산시 상록구 본이로 13 (본오동) 1층,both
892,신길거모점,경기도,안산시,경기도 안산시 단원구 중앙대로 415 (신길동) 105호,both
893,안산고잔1동점,경기도,안산시,경기 안산시 단원구 고잔1동 661-4 녹원상가 101호,both
894,안산고잔금강점,경기도,안산시,"경기도 안산시 상록구 중보로 22 (사동, 늘푸른아파트 늘푸른아파트상가 401동 104호",both
895,안산고잔점,경기도,안산시,경기 안산시 단원구 고잔2동 670-1 주공7단지 상가 마동 102호,both
896,안산고잔중앙점,경기도,안산시,"경기도 안산시 단원구 광덕2로 193-11 (고잔동, 창진 109호",both
897,안산대부도점,경기도,안산시,경기도 안산시 단원구 대부중앙로 123 (대부동동) 1층일부,both
898,안산반월점,경기도,안산시,경기 안산시 상록구 건건동 645-13 1층,both
899,안산본오점,경기도,안산시,경기 안산시 상록구 본오3동 879-16 신안2차상가 114호,both
900,안산사동점(cafe),경기도,안산시,경기 안산시 상록구 사동 1398-5번지 102호,both
901,안산선부2점,경기도,안산시,경기 안산시 단원구 선부2동 1070-11 동양빌딩101호,both
902,안산원곡라성점,경기도,안산시,경기 안산시 단원구 원곡동 846-4 베스트프라자 1층 120호,both
903,안산원곡점,경기도,안산시,경기 안산시 단원구 원곡동 761-4,both
904,안산월피점,경기도,안산시,경기 안산시 상록구 월피동 436-11,both
905,안산일동점,경기도,안산시,경기 안산시 상록구 일동 85-6번지  1층,both
906,안산초지점(올리브치킨),경기도,안산시,"경기도 안산시 단원구 초지로 90 (초지동, 태영프라자 ",both
907,월피공원점,경기도,안산시,"경기도 안산시 상록구 예술광장1로 22 (월피동, 안산 1층 104",both
908,안성공도점,경기도,안성시,경기도 안성시 공도읍 공도3로 16 101,both
909,안성금산점,경기도,안성시,경기 안성시 금산동 81-2번지 주은아파트상가 b-103,both
910,안성대덕점,경기도,안성시,경기도 안성시 대덕면 대학9길 16 (부성오피스텔) 1층 C호,both
911,안성원곡점,경기도,안성시,경기 안성시 원곡면 외가천리 265-12,both
912,안성점,경기도,안성시,경기 안성시 아양동 300-1 아양주공상가 103호,both
913,안성죽산점(펀앤정한마리반)(2),경기도,안성시,경기도 안성시 죽산면 죽주로 290 나동 101호,both
914,안성청설점(2),경기도,안성시,경기 안성시 공도읍 진사리 348-9 청룡프라자 110,both
915,양성점,경기도,안성시,경기 안성시 양성면 동항리 369,both
916,양수리점,경기도,양평군,경기도 양평군 양서면 양수로 153 ,both
917,경기양평점,경기도,양평군,경기도 양평군 양평읍 관문길 57 ,both
918,국수리점,경기도,양평군,경기도 양평군 양서면 경강로 1041 ,both
919,양평강상점,경기도,양평군,경기 양평군 강상면 병산리 753 101호 ,both
920,양평개군점,경기도,양평군,경기 양평군 개군면 부리 453-47,both
921,양평서종점,경기도,양평군,경기도 양평군 서종면 북한강로 769 ,both
922,양평용문점,경기도,양평군,경기도 양평군 용문면 다문중앙1길9-2 1층,both
923,양평지평점,경기도,양평군,경기도 양평군 지평면 지평의병로 83 ,both
924,양평청운점,경기도,양평군,경기 양평군 청운면 용두1리 717-7,both
925,옥천점,경기도,양평군,경기 양평군 옥천면 옥천리 576번지,both
926,여수죽림점,전라남도,여수시,전라남도 여수시 소라면 죽림리 1226-6번지 ,both
927,여수돌산점,전라남도,여수시,전라남도 여수시 돌산읍 강남8길 13 ,both
928,여수문수점,전라남도,여수시,전남 여수시 문수동 114-3,both
929,여수봉산점,전라남도,여수시,전라남도 여수시 봉산서3길 21 (봉산동) 2층,both
930,여수신기행운점,전라남도,여수시,전라남도 여수시 흥국로 91 (신기동) 나동,both
931,여수웅천점,전라남도,여수시,전라남도 여수시 웅천7길 11 (웅천동) ,both
932,여수학동점,전라남도,여수시,전라남도 여수시 도원로 270 (학동) 104호,both
933,전남미평점,전라남도,여수시,전라남도 여수시  대학로 27 ,both
934,영월점,강원도,영월군,강원도 영월군 영월읍 하송로 72 ,both
935,영천시청점(cafe),경상북도,영천시,경북 영천시 문외동 40-1번지,both
936,영천망정점,경상북도,영천시,경북 영천시 야사동 132-7,both
937,오천중앙점,경상북도,포항시,경북 포항시 남구 오천읍 용덕리 350-1,both
938,포항남부점,경상북도,포항시,경북 포항시 남구 상도동 66-54 ,both
939,포항대이점,경상북도,포항시,경북 포항시 남구 대이로127번길 18-5 1층(이동),both
940,포항두호점,경상북도,포항시,경상북도 포항시 북구 학전로 71 (두호동) 1층,both
941,포항양학점,경상북도,포항시,경상북도 포항시 북구 양학로 8 (학잠동) 1층,both
942,포항창포점,경상북도,포항시,경북 포항시 북구 창포동 627,both
943,구룡포점,경상북도,포항시,경북 포항시 남구 구룡포읍 구룡포리 704-9,both
944,포항용흥점,경상북도,포항시,경상북도 포항시 북구 새마을로 68 (용흥동) 101호,both
945,포항원리행운점,경상북도,포항시,경상북도 포항시 남구 오천읍 남원로 86-15 (포항원동 2동 1층 101호,both
946,포항유강점,경상북도,포항시,경북 포항시 남구 연일읍 유강리 7블럭 1-2롯트,both
947,포항장량본점,경상북도,포항시,"경상북도 포항시 북구 양덕로 60 (양덕동, 풍림아이원 1층 109호",both
948,포항장량점,경상북도,포항시,경상북도 포항시 북구 법원로 175 (양덕동) 1층 104호,both
949,포항중앙점(올리브카페),경상북도,포항시,경상북도 포항시 남구 축항로 14 (해도동) 1층,both
950,포항흥해점,경상북도,포항시,경상북도 포항시 북구 흥해읍 도음로 901 ,both
951,옥곡백천점,경상북도,경산시,경상북도 경산시 경산로15길 1-14 (옥곡동),both
952,경산사동점,경상북도,경산시,경북 경산시 사동 652-8,both
953,경산옥산1점,경상북도,경산시,경북 경산시 옥산동 865번지,both
954,경산옥산점,경상북도,경산시,경북 경산시 정평동 138-6 우방상가 103-106호,both
955,경산진량점,경상북도,경산시,경상북도 경산시 진량읍 공단1로 2 ,both
956,경산하양점,경상북도,경산시,경북 경산시 하양읍 금락리4-59,both
957,신대부적행운점,경상북도,경산시,경상북도 경산시 대학로 332 (조영동) 1층 101호,both
958,용두점,서울특별시,동대문구,"서울특별시 동대문구 정릉천동로 58 (용두동, 롯데캐 (용두동,롯데캐슬피렌체 107호)",both
959,장안행복점,서울특별시,동대문구,서울특별시 동대문구 사가정로25길 60 (장안동) 1층,both
960,동대문스타점,서울특별시,동대문구,서울특별시 동대문구 한천로 133 (답십리동) 1층,both
961,이문동점,서울특별시,동대문구,서울 동대문구 휘경동 183-386 나호,both
962,전농점 Cafe,서울특별시,동대문구,서울 동대문구 전농동 38-18,both
963,울산남외점,울산광역시,중구,울산광역시 중구 남외1길 25 (남외동) ,both
964,우정혁신점,울산광역시,중구,울산광역시 중구 종가4길 15 (유곡동) 오성프라자1층(울산우정혁신도시근생9블럭1-2롯트)),both
965,울산반구점,울산광역시,중구,울산광역시 중구 화합로 365 (반구동) 1층(반구동),both
966,울산병영행운점,울산광역시,중구,울산광역시 중구 병영로 17 (남외동) ,both
967,울산성안혁신점,울산광역시,중구,울산광역시 중구 성안로 156 (성안동) 1층,both
968,울산우정점,울산광역시,중구,울산 중구 우정동 436-117번지,both
969,울산대공원점,울산광역시,남구,울산광역시 남구 문수로344번길 1 (옥동) 1층,both
970,울산현대달동본점,울산광역시,남구,울산광역시 남구 중앙로128번길 65 (달동) ,both
971,울산달동점,울산광역시,남구,울산 남구 달동 640-19번지,both
972,울산무거점,울산광역시,남구,울산 남구 무거동 1550-5번지,both
973,울산삼산점(cafe),울산광역시,남구,울산 남구 달동 1351-1 현우상가 102,both
974,울산야음점,울산광역시,남구,울산광역시 남구 중앙로48번길 5 (신정동) ,both
975,울산옥동점,울산광역시,남구,"울산광역시 남구 거마로 9 (옥동) 옥동, 1층",both
976,울산명촌점,울산광역시,북구,"울산광역시 북구 명촌11길 12 (명촌동,123B3L1층)",both
977,울산천곡아진점,울산광역시,북구,"울산광역시 북구 달천로 50 (달천동, 달천아이파크1차 B동 106호",both
978,울산천곡아진점(cafe)(4),울산광역시,북구,"울산광역시 북구 달천로 50 (달천동, 달천아이파크1차 상가동 B106호",both
979,울산매곡중산점,울산광역시,북구,울산 북구 매곡동 474-1번지 H프라자 1-109,both
980,울산블루마시티점,울산광역시,북구,울산광역시 북구 산하중앙2로 281 204호(산하동) ,both
981,울산염포양정점,울산광역시,북구,울산광역시 북구 염포로 669(성원상떼빌) 상가동 108호,both
982,울산호계신천점,울산광역시,북구,울산광역시 북구 호계9길 15 (호계동) 1층,both
983,울산화봉연암점,울산광역시,북구,울산광역시 북구 두부곡4길 36 ,both
984,월곡역점,서울특별시,성북구,"서울특별시 성북구 화랑로 76 코업스타클래스 (하월곡동,코업스타클래스 1층 101-2호)",both
985,월곡역점,서울특별시,성북구,"서울특별시 성북구 화랑로 76 (하월곡동, 코업스타클 ",both
986,길음점,서울특별시,성북구,서울 성북구 길음동 1170,both
987,돌곶이점,서울특별시,성북구,서울 성북구 장위동 66-323,both
988,석계점,서울특별시,성북구,서울 성북구 석관동 10번지   두산A상가 126호,both
989,성북스타3호점(올리브카페),서울특별시,성북구,서울특별시 성북구 동소문로 23-4 (동소문동4가) ,both
990,성북스타점,서울특별시,성북구,서울특별시 성북구 보문로 57 (보문동7가) 1층,both
991,정릉중앙점,서울특별시,성북구,서울 성북구 정릉동 587번지 정릉꿈의그린 2단지 상가,both
992,정릉풍림스타점,서울특별시,성북구,"서울특별시 성북구 솔샘로25길 20 (정릉동, 정릉풍림 ",both
993,정릉행복점,서울특별시,성북구,서울특별시 성북구 보국문로 83-1 (정릉동) 1층 (주)엘와이에프앤비,both
994,종암1동점(cafe),서울특별시,성북구,서울 성북구 종암동 84-39번지 1층,both
995,하월곡점,서울특별시,성북구,서울 성북구 하월곡동 230 동일하이빌 뉴시티 136호,both
996,은평뉴타운구파발점(Cafe),서울특별시,은평구,서울 은평구 진관동 106 은평뉴타운 마고정 동부센트레빌 301동 B104호,both
997,응암2점,서울특별시,은평구,서울 은평구 응암동 674-12 ,both
998,구산동점,서울특별시,은평구,서울 은평구 구산동 9-9번지  1층,both
999,구산예일점,서울특별시,은평구,서울 은평구 역촌동 51-79번지 1층,both
1000,녹번점,서울특별시,은평구,"서울특별시 은평구 녹번로 35 (녹번동), 1층 ",both
1001,불광1동점(5),서울특별시,은평구,서울 은평구 불광동 8/5번지,both
1002,수색점,서울특별시,은평구,서울 은평구 수색동 131-4  1층,both
1003,신사2동점,서울특별시,은평구,서울 은평구 신사동 343-33번지 1층,both
1004,연신내점,서울특별시,은평구,서울특별시 은평구 갈현로 246 (갈현동) 1층 중간호,both
1005,은평뉴타운점(Cafe),서울특별시,은평구,서울 은평구 진관동 25 은평뉴타운구파발918동상가101호,both
1006,응암점,서울특별시,은평구,서울 은평구 응암동 104-36 1층,both
1007,의왕포일점,경기도,의왕시,"경기도 의왕시 안양판교로 101 (포일동, 포일메디컬센 107",both
1008,의왕포일점,경기도,의왕시,"경기도 의왕시 안양판교로 101 (포일동, 서울와이즈병 1층 107호",both
1009,의왕갈뫼점(명변2),경기도,의왕시,"경기도 의왕시 오리나무로 11 (내손동, 영원주택) 내손동812-1",both
1010,의왕고천점,경기도,의왕시,경기 의왕시 오전동 387-2번지,both
1011,의왕내손점,경기도,의왕시,경기 의왕시 내손동 652-15,both
1012,의왕오전점,경기도,의왕시,경기 의왕시 오전동 104-10,both
1013,인천송림점,인천광역시,동구,인천 동구 송림동 125-19번지,both
1014,인천학익점,인천광역시,남구,인천 남구 학익동 244-33,both
1015,인천구월2점,인천광역시,남구,인천 남구 주안동 1554-3번지,both
1016,인천문학점,인천광역시,남구,인천광역시 남구 매소홀로 550-2 (문학동),both
1017,인천용현점,인천광역시,남구,인천 남구 용현동 556-58 101호 ,both
1018,인천인하대점,인천광역시,남구,"인천 남구 용현동 35-7, 1층",both
1019,인천제물포점,인천광역시,남구,인천 남구 숭의4동 1-64,both
1020,인천주안북부점,인천광역시,남구,인천 남구 주안동 14-51 1층,both
1021,인천주안점,인천광역시,남구,인천 남구 주안동 88-3번지,both
1022,인하대역점,인천광역시,남구,"인천광역시 남구 독배로 311 (용현동, 비젼프라자) 1층 101호",both
1023,장수스타점,전라북도,장수군,전라북도 장수군 장수읍 구시장길 6-18 (금성센타) 2호,both
1024,장흥일영점,경기도,양주시,"경기도 양주시 장흥면 호국로 156 나동 2층 104호,105호",both
1025,백석점,경기도,양주시,경기 양주시 백석읍 복지리 130-8,both
1026,양주고읍점(cafe),경기도,양주시,경기 양주시 광사동 657번지 메가시티1층 131,both
1027,양주광적점,경기도,양주시,경기도 양주시 광적면 삼일로 4 103,both
1028,양주덕계점,경기도,양주시,경기 양주시 덕계동 456-1,both
1029,양주덕정점,경기도,양주시,"경기도 양주시 회정로109번길 47 (덕정동, 명진빌라) 102(덕정동,A동)",both
1030,양주은현점,경기도,양주시,경기도 양주시 은현면 은현로 69 ,both
1031,양주장흥점,경기도,양주시,경기도 양주시 장흥면 가마골로 40-8 우남송추마을아 ,both
1032,전남강진점,전라남도,강진군,전라남도 강진군 강진읍 보은로2길 36 ,both
1033,전남완도행운점,전라남도,완도군,전라남도 완도군 완도읍 개포로 175 ,both
1034,완도고금점,전라남도,완도군,전라남도 완도군 고금면 고금동로 21-1 ,both
1035,완도보길도점(2)(올리브치킨),전라남도,완도군,전남 완도군 보길면 청병길 10,both
1036,완도청산점,전라남도,완도군,전남 완도군 청산면 도청리 943-23번지,both
1037,전남완도명사십리점,전라남도,완도군,전라남도 완도군 신지면 명사십리길 71-3 ,both
1038,전남완도점,전라남도,완도군,전남 완도군 완도읍 군내리 782-79번지,both
1039,정읍수성점,전라북도,정읍시,전라북도 정읍시 중앙로 131 (수성동) ,both
1040,정읍상동행운점,전라북도,정읍시,"전라북도 정읍시 충정로 16 (상동, 내장산빌딩) ",both
1041,제주노형점,제주특별자치도,제주시,"제주특별자치도 제주시 수덕로 81 (노형동, 동원빌딩) ",both
1042,제주삼도점,제주특별자치도,제주시,제주 제주시 삼도1동 537-16,both
1043,제주삼화점,제주특별자치도,제주시,제주특별자치도 제주시 화삼북로 143 (삼양이동) 1층,both
1044,제주아라점(cafe)(2),제주특별자치도,제주시,제주특별자치도 제주시 아란8길 (아라일동) 1층,both
1045,제주외도점,제주특별자치도,제주시,제주 제주시 외도2동 250-1,both
1046,제주월정점,제주특별자치도,제주시,제주 제주시 구좌읍 행원리 1537-5 ,both
1047,제주이도초교점,제주특별자치도,제주시,제주특별자치도 제주시 청사로 86 (도남동) ,both
1048,제주하귀애월점,제주특별자치도,제주시,제주 제주시 애월읍 하귀2리 1863,both
1049,제주한림점,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 한림로 703 1층,both
1050,제주도두점,제주특별자치도,제주시,제주 제주시 도두1동 2538번지,both
1051,제주삼무공원점,제주특별자치도,제주시,제주특별자치도 제주시 삼무로 40 (연동) 2층,both
1052,제주김만덕점(올리브치킨),제주특별자치도,제주시,"제주 제주시 건입동 산지로 5,1층",both
1053,제주남광점,제주특별자치도,제주시,제주특별자치도 제주시 오복4길 14 (이도이동) ,both
1054,제주도남점,제주특별자치도,제주시,제주특별자치도 제주시 도남로 21-1 (도남동) ,both
1055,제주봉개점,제주특별자치도,제주시,제주특별자치도 제주시 번영로 458 (봉개동) 1층,both
1056,제주신연동점,제주특별자치도,제주시,제주 제주시 연동 1496번지 연화1로,both
1057,제주연동점,제주특별자치도,제주시,제주 제주시 연동 285-9,both
1058,제주용담점,제주특별자치도,제주시,제주특별자치도 제주시 용담로 92 (용담이동) ,both
1059,제주인제점,제주특별자치도,제주시,제주 제주시 일도2동 355-9,both
1060,제주일도점(4),제주특별자치도,제주시,제주 제주시 일도2동 100-5번지,both
1061,제주평화로점,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 평화로 2157 상가-5(프시케월드1층),both
1062,제주함덕점,제주특별자치도,제주시,제주 북제주군 조천읍 함덕리 1252-2,both
1063,제주협재점,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 협재1길 44 1층,both
1064,제주화북점(올리브치킨),제주특별자치도,제주시,제주특별자치도 제주시 일주동로 197 (화북일동) 1층,both
1065,추자점,제주특별자치도,제주시,제주특별자치도 제주시 추자면 추자로 14-4 ,both
1066,호텔리젠트마린점,제주특별자치도,제주시,"제주특별자치도 제주시 서부두2길 20 (건입동, 호텔리 ",both
1067,제천로즈웰점,충청북도,제천시,충청북도 제천시 신백로 33 (신백동) ,both
1068,제천장락점(CAFE),충청북도,제천시,충북 제천시 장락동 431-38 1층 103,both
1069,하소왕암점,충청북도,제천시,충청북도 제천시 소새로1길 37 (왕암동) ,both
1070,주문진점,강원도,강릉시,강원도 강릉시 주문진읍 신리천로 56 ,both
1071,강릉교동점,강원도,강릉시,강원 강릉시 교동 833-4,both
1072,강릉성덕점,강원도,강릉시,강원도 강릉시 월대산로 64 (입암동) (입암동),both
1073,지리산온천점,전라남도,구례군,"전라남도 구례군 산동면 지리산온천로 262 101호, 102호",both
1074,전남구례화엄사점,전라남도,구례군,전남 구례군 마산면 황전리 842-17,both
1075,진주상평점,경상남도,진주시,경상남도 진주시 돗골로123번길 4 (상대동) ,both
1076,진주평거점,경상남도,진주시,"경상남도 진주시 새평거로 30 (평거동, 엠코타운 더프 ",both
1077,진주칠암점,경상남도,진주시,경남 진주시 칠암동 동진로 20번길 25,both
1078,경남금산점,경상남도,진주시,경남 진주시 금산면 중천리 408-4,both
1079,진주망경점,경상남도,진주시,경남 진주시 망경동 69-54,both
1080,진주문산점,경상남도,진주시,경상남도 진주시 문산읍 월아산로 1089 1층,both
1081,진주상봉점,경상남도,진주시,경남 진주시 상봉동 802-1,both
1082,진주이현점,경상남도,진주시,경남 진주시 이현동 115-5,both
1083,진주일반성점,경상남도,진주시,경남 진주시 일반성면 창촌리 645-5,both
1084,진주초전점(2)(Express),경상남도,진주시,경상남도 진주시 초전북로61번길 6-5 (초전동) 1층,both
1085,진주충무공점,경상남도,진주시,"경상남도 진주시 충의로 20-17 (충무공동, 가온누리) 107호",both
1086,진주칠암점,경상남도,진주시,경상남도 진주시 진주대로 828 (주약동),both
1087,진주하대점,경상남도,진주시,경상남도 진주시 도동로 189 ,both
1088,천안나사렛대점,충청남도,천안시,"충청남도 천안시 서북구 나사렛대길 27 (쌍용동, 코지 101호",both
1089,천안백석점,충청남도,천안시,충남 천안시 서북구 백석동 54-29 ,both
1090,입장하장리점,충청남도,천안시,충청남도 천안시 서북구 입장면 입장로 146 1층,both
1091,직산삼은점,충청남도,천안시,충청남도 천안시 서북구 직산읍 삼은3길 32 ,both
1092,천안두정점,충청남도,천안시,"충청남도 천안시 서북구 두정중7길 46 (두정동, 한성 1층 101 2호",both
1093,천안목천점,충청남도,천안시,충청남도 천안시 동남구 목천읍 충절로 767 102,both
1094,천안병천점,충청남도,천안시,충청남도 천안시 동남구 병천면 아우내장터3길 2 ,both
1095,천안신불당점(올리브카페),충청남도,천안시,충청남도 천안시 서북구 불당32길 24 (불당동) 102호,both
1096,천안신불당펜타포트점(올리브카페),충청남도,천안시,충청남도 천안시 서북구 공원로 205 (불당동) ,both
1097,천안차암점(올리브치킨),충청남도,천안시,충청남도 천안시 서북구 3공단6로 58-5 (차암동) 1층 120호,both
1098,천안청당점,충청남도,천안시,충청남도 천안시 동남구 청수7로 3-1 (청당동) 1층,both
1099,천안통정지구점,충청남도,천안시,"충청남도 천안시 동남구 통정3로 68 (신방동, 신방한 상가동 1층 103호",both
1100,춘천봄내행운점,강원도,춘천시,강원도 춘천시 퇴계로 221 (석사동) 1층,both
1101,춘천장학지구점,강원도,춘천시,강원도 춘천시 동면 춘천로449번길 20-2 ,both
1102,춘천퇴계점(치킨앤비어),강원도,춘천시,강원도 춘천시 행촌로 59 (퇴계동) 1층,both
1103,춘천강북점(올리브치킨),강원도,춘천시,강원도 춘천시 충열로16번길 21-20 (우두동) 1층,both
1104,춘천거두점,강원도,춘천시,강원도 춘천시 동내면 거두택지길 10 1층,both
1105,춘천봄내행운점(올리브치킨),강원도,춘천시,강원도 춘천시 퇴계로 221 (석사동) ,both
1106,춘천석사점,강원도,춘천시,강원 춘천시 퇴계동 971-2번지  1층,both
1107,춘천애막골점,강원도,춘천시,강원도 춘천시 우석로85번길 20-6 (석사동) ,both
1108,춘천온의점,강원도,춘천시,강원 춘천시 온의동 650-30,both
1109,춘천후평시장점,강원도,춘천시,강원도 춘천시 춘천로296번길 6 (후평동) ,both
1110,충남금산점,충청남도,금산군,"충청남도 금산군 금산읍 인삼로 65, 106 (앤이시티)",both
1111,충남덕산온천점,충청남도,예산군,충청남도 예산군 덕산면 봉운로 27-2 ,both
1112,예산광시점,충청남도,예산군,충청남도 예산군 광시면 예당로 165-5 1층,both
1113,충남예산점,충청남도,예산군,충남 예산군 예산읍 주교리 349-3번지,both
1114,충남복운점,충청남도,당진시,충남 당진군 송악면 복운리 1640-1,both
1115,당진신평점,충청남도,당진시,충청남도 당진시 신평면 신평로 789-3 1층 3호 (대림),both
1116,당진정미점(펀&정),충청남도,당진시,충남 당진군 정미면 천의리 252-6번지,both
1117,당진합덕점,충청남도,당진시,충남 당진시 합덕읍 운산리 918-11 ,both
1118,당진CGV점,충청남도,당진시,충청남도 당진시 우두로 16 (우두동) 101호(아치빌),both
1119,충남당진점,충청남도,당진시,충남 당진군 당진읍 채운리 250-20 1층,both
1120,충남석문점,충청남도,당진시,충남 당진군 석문면 삼봉리 853-21,both
1121,충남송산점,충청남도,당진시,충청남도 당진시 송산면 송산로 783 103(현대빌딩1층102호),both
1122,충남송악점,충청남도,당진시,충남 당진군 송악면 기지시리 153-30,both
1123,충남서산읍내점,충청남도,서산시,충남 서산시 읍내동 255번지,both
1124,서산점,충청남도,서산시,충남 서산시 대산읍 기은리 592-23,both
1125,서산음암점,충청남도,서산시,충청남도 서산시 음암면 도당가금말길 55 (1층),both
1126,서산지곡점,충청남도,서산시,충남 서산시 지곡면 충의로 762-78 늘푸른오스카빌아 (늘푸른오스카빌아파트상가동216호),both
1127,서산호수공원점,충청남도,서산시,충청남도 서산시 호수공원11로 35 (읍내동) ,both
1128,충남대산점,충청남도,서산시,충남 서산시 대산읍 대산리 119번지 대산종합상가내,both
1129,충남서산석남점,충청남도,서산시,충남 서산시 석림동 673-9,both
1130,충남서산예천점,충청남도,서산시,충남 서산시 예천동 665-7,both
1131,충남서산점,충청남도,서산시,충남 서산시 동문동 59-33,both
1132,충남서천점,충청남도,서천군,충남 서천군 서천읍 사곡리 271,both
1133,서천서면점,충청남도,서천군,충청남도 서천군 서면 공암남촌길 178 ,both
1134,충남장항점,충청남도,서천군,충청남도 서천군 장항읍 성주로 1 ,both
1135,충주연수행복점,충청북도,충주시,충북 충주시 연수동 539-1,both
1136,교현스타점(올리브치킨),충청북도,충주시,충청북도 충주시 신호4길 26 (교현동) 2층,both
1137,지현예성점,충청북도,충주시,충청북도 충주시 예성로 60-1 (지현동) ,both
1138,충북노은점,충청북도,충주시,충청북도 충주시 노은면 연하중앙길 41 ,both
1139,충주목행점,충청북도,충주시,충북 충주시 목행동 536번지,both
1140,충주앙성점,충청북도,충주시,충청북도 충주시 앙성면 가곡로 1032 ,both
1141,충주용산점(express)(4),충청북도,충주시,충청북도 충주시 금봉8길 1 (용산동) ,both
1142,충주칠금점,충청북도,충주시,"충청북도 충주시 금릉로 48 (칠금동, 상가동) 105호",both
1143,통영미수봉평점,경상남도,통영시,경상남도 통영시 해평1길 6-2 (봉평동),both
1144,통영죽림점,경상남도,통영시,경상남도 통영시 광도면 신죽1길 90 (죽림프라자) 105호,both
1145,통영큐즈점,경상남도,통영시,경남 통영시 무전동 1032-1 ,both
1146,통영도천점,경상남도,통영시,"경상남도 통영시 도천상가안길 73 (도천동, 신한토탈 114호",both
1147,통영북신점,경상남도,통영시,경상남도 통영시 장골로 25 (북신동) 지하2층 206호(북신동),both
1148,통영안정점,경상남도,통영시,경상남도 통영시 광도면 안정1길 55 (통영현대성우오 101호 2단지 상가(현대성우오스타),both
1149,형곡행복점,경상북도,구미시,경북 구미시 형곡동 151-7 대림베스트빌 301동 105호,both
1150,구미공단점,경상북도,구미시,"경상북도 구미시 산호대로 233 (공단동, 구미BOX IN) 1층 116호",both
1151,구미구평점,경상북도,구미시,경북 구미시 구평동 473-11,both
1152,구미봉곡점,경상북도,구미시,경북 구미시 봉곡동 298-2,both
1153,구미송정점,경상북도,구미시,경북 구미시 송정동 80-5,both
1154,구미신평점,경상북도,구미시,경북 구미시 신평동 150-49번지,both
1155,구미옥계2점,경상북도,구미시,경상북도 구미시 산호대로25길 26-19 (옥계동) ,both
1156,구미옥계사랑점,경상북도,구미시,"경북 구미시 옥계동 4공단 18-3, 6블럭 현진에버빌단지내상가1층 104",both
1157,구미원호점,경상북도,구미시,경북 구미시 도량동 707-8번지 101호,both
1158,구미진평점,경상북도,구미시,경북 구미시 진평동 17-6 청우빌 102,both
1159,구미확장단지점(올리브치킨),경상북도,구미시,경상북도 구미시 산동면 신당4로 17 (우미린센트럴파 2동 101호,both
1160,도량행복점,경상북도,구미시,경상북도 구미시 도봉로 78 102,both
1161,문성고아점,경상북도,구미시,경상북도 구미시 고아읍 들성로 255 ,both
1162,상모사곡점,경상북도,구미시,경북 구미시 상모동 신세계타운2단지 901-105,both
1163,원평스타점,경상북도,구미시,경북 구미시 원평동 77-60 청산빌라 103호,both
1164,김천점,경상북도,김천시,경상북도 김천시 부곡맛고을3길 24 (부곡동) ,both
1165,김천대신점,경상북도,김천시,경북 김천시 신음동 덕일 A상가 101동 101호,both
1166,김천배신점,경상북도,김천시,경상북도 김천시 감문면 배시내길 51 ,both
1167,김천부곡점,경상북도,김천시,경상북도 김천시 김천로 13 (부곡동) ,both
1168,김천신음점,경상북도,김천시,경상북도 김천시 신양4길 63 (신음동) ,both
1169,김천혁신율곡점(올리브치킨),경상북도,김천시,"경상북도 김천시 혁신1로 75 (율곡동, 파크드림씨티써 ",both
1170,김천혁신점,경상북도,김천시,경상북도 김천시 용전3로 15 (율곡동) ,both
1171,낙산해수욕장점,강원도,양양군,강원도 양양군 강현면 일출로 43-11 ,both
1172,"양양쏠비치점(올떡,초대마왕,치킨&비어)(명변)",강원도,양양군,강원도 양양군 손양면 선사유적로 678 (대명쏠비치호 이스탄샤C,both
1173,강원양양점,강원도,양양군,강원 양양군 양양읍 남문1리 97-3번지,both
1174,양양하조대점(express4),강원도,양양군,강원도 양양군 현북면 하조대1길 54 (토크쇼) ,both
1175,동대문점,서울특별시,중구,서울 중구 을지로6가 23-26 지상1층,both
1176,명동점(치킨앤비어)(사변),서울특별시,중구,"서울특별시 중구 명동8가길 22 (충무로2가, 충무로패 3층",both
1177,무교동점,서울특별시,중구,서울특별시 중구 무교로 19 ,both
1178,신당점,서울특별시,중구,서울 중구 무학동 58,both
1179,남대문점,서울특별시,중구,서울특별시 중구 남대문시장4길 42-1 (남창동),both
1180,남산타운점,서울특별시,중구,서울 중구 신당3동 844 남산타운2 215,both
